timestamp,equipment_id,cycle,temperature,vibration,pressure,rotation_speed,current,operating_hours,failure
2023-01-01 00:00:00,EQ002,0.0,68.45015481943278,0.4657543422821821,98.64916353940487,1486.5631409266164,13.383367602750981,-5.068530255122195,0.0
2023-01-01 01:00:00,EQ001,1.0,68.47526540021776,0.49271475501502016,102.09572067747125,1506.0137023395846,16.225274873216676,4.782501557664426,0.0
2023-01-01 02:00:00,EQ001,2.0,66.21580791955721,0.363184033765826,103.36505035969061,1483.0143220833224,13.54932638246633,11.72429723655798,0.0
2023-01-01 03:00:00,EQ002,3.0,63.79465511910175,0.45153888413069404,97.07639668808758,,15.418504446573598,-0.3855674868282759,0.0
2023-01-01 04:00:00,EQ002,4.0,62.10103958187225,0.46425392555485007,103.49793160333654,1535.084869471678,15.76846549851357,8.432014162199565,0.0
2023-01-01 05:00:00,EQ003,5.0,67.09412437128542,0.47981987300726675,99.93186757649745,1509.4390237935706,13.144063676608377,6.792688181528538,0.0
2023-01-01 06:00:00,EQ002,6.0,65.89443360311421,0.42218413655342263,95.88054051857169,1518.8620121135311,14.70075846916904,-8.786363532013919,0.0
2023-01-01 07:00:00,EQ003,7.0,64.36754365337896,0.7472348974227823,98.04876854518491,1499.44672587961,14.04138159045545,18.96016383137029,0.0
2023-01-01 08:00:00,EQ002,8.0,64.03341579537546,0.4643934156997299,96.86390717863507,1508.9055071702905,14.510649253842438,-5.3273943616567525,0.0
2023-01-01 09:00:00,EQ002,9.0,66.20087315525168,0.44047193366709325,109.39108956692796,1528.31532880934,13.867010753889849,0.4946128578234079,0.0
2023-01-01 10:00:00,EQ004,10.0,63.346756964305705,0.39020010623427764,100.58733539858086,1596.7818669957717,16.652894713016497,14.10542476063359,0.0
2023-01-01 11:00:00,EQ002,11.0,65.47846433380009,0.5762632650541872,103.71121771891012,1477.605839992843,12.87157453405162,4.155810013202437,0.0
2023-01-01 12:00:00,EQ002,12.0,62.560356506478314,0.3144985143047919,106.00115868204114,1469.659065436824,14.740043989854644,11.637768795080152,0.0
2023-01-01 13:00:00,EQ003,13.0,69.45702317287646,0.3221159909730855,100.45348409969178,1570.9297254461258,15.540748413747174,-4.0271849116192335,0.0
,EQ003,14.0,63.62590522878341,0.4966459813989941,104.71628462030448,1468.596932446308,16.775043010580433,2.4644195043022235,0.0
2023-01-01 15:00:00,EQ004,15.0,66.29679791254894,0.5465233566737994,100.14018184427523,1499.5357252636802,14.306902108277733,-6.31117756077442,0.0
2023-01-01 16:00:00,EQ002,16.0,62.60395670733009,0.4911120995250795,99.52008544906882,1470.3018356857474,16.03107547869724,13.53332102613266,0.0
2023-01-01 17:00:00,EQ002,17.0,64.67349368180123,0.702929658862101,98.4177197227101,1550.2919581859765,15.330436027471675,-7.142613733411286,0.0
2023-01-01 18:00:00,EQ003,18.0,66.76923711352684,0.4480236648756086,97.72192386510339,1484.261777991154,16.897993045058307,-0.8384841454348066,0.0
2023-01-01 19:00:00,EQ001,19.0,67.20191076124802,0.469689962007112,102.62981609824539,1458.0940093227987,14.881853703139768,16.516761759957493,0.0
2023-01-01 20:00:00,,20.0,66.52657652620583,0.49595548469345724,94.68155876892865,1473.4462726139145,15.704324361624797,7.380061422058499,0.0
2023-01-01 21:00:00,EQ001,21.0,64.72351134135388,0.5041811816093176,94.18538363004457,1535.484908651333,15.725812851267898,4.252040856479669,0.0
2023-01-01 22:00:00,EQ003,22.0,63.66809800778895,0.48766561176344886,104.4407814031396,1501.2883384439288,15.356296377724767,10.219738307818492,0.0
2023-01-01 23:00:00,EQ003,23.0,62.84464576296172,0.4826255494662877,105.82343829097063,1500.0973680639338,13.944762734644133,32.723358121616805,0.0
2023-01-02 00:00:00,EQ001,24.0,68.00759717554226,0.3693841890670613,108.44664451518953,1522.8340575201344,13.933755062459815,28.877552895855377,0.0
2023-01-02 01:00:00,EQ001,25.0,65.20674247997725,0.5688581429409717,97.96534537119172,1440.7501769383098,14.41908603874751,14.876496773896424,0.0
2023-01-02 02:00:00,EQ002,26.0,65.57647845417713,0.5979148547037725,91.36895083713654,1522.6518548140407,15.408757136184205,47.61276337583249,0.0
2023-01-02 03:00:00,EQ003,27.0,67.33073970753222,0.45284200342250114,90.54057422988704,,14.597635336866546,15.655222851361579,0.0
2023-01-02 04:00:00,EQ003,28.0,66.17346256711008,0.4955825260999976,106.64753508301322,1547.3856023359083,13.707202796372718,25.60511919882302,0.0
2023-01-02 05:00:00,EQ001,29.0,64.74516549380473,0.6555137380872067,104.34119024684287,1471.1605752010616,15.247834344734907,6.805831014961863,0.0
2023-01-02 06:00:00,EQ001,30.0,66.48880689676102,0.42467386213266045,102.30653016162975,1484.066672144091,14.825481246222843,22.863269074124464,0.0
2023-01-02 07:00:00,EQ004,31.0,63.75490730297656,0.5205464197669806,103.1827255662503,1431.832775465893,13.48518422029435,11.980578519488017,0.0
2023-01-02 08:00:00,EQ003,32.0,61.89771704503668,0.5099297780218911,103.42179330065315,1498.105966953197,14.731695939369805,14.88588437651356,0.0
2023-01-02 09:00:00,EQ004,33.0,67.8236844840357,0.6604287842666203,109.47961939119233,1409.4891528820403,14.544701765611109,32.39847554312324,0.0
2023-01-02 10:00:00,EQ002,34.0,63.92159304053244,0.685758542732216,94.54461899685575,1441.417842799656,15.620325709448801,23.410634487465046,0.0
2023-01-02 11:00:00,EQ004,35.0,64.3914200745653,0.5796208747636982,95.61837674654946,1479.4468805221331,13.27962612597587,18.581385846163627,0.0
2023-01-02 12:00:00,EQ001,36.0,64.56783314974761,0.8542540323098682,102.43734359505964,1462.9911183013514,15.080064099227922,33.49166884917964,0.0
2023-01-02 13:00:00,EQ003,37.0,63.795589280564776,0.5028627424822157,103.84928804777141,1527.6826785140715,15.204361745358408,18.348410094056714,0.0
2023-01-02 14:00:00,EQ003,38.0,67.2026677230172,0.05345501569640465,93.96051347958607,,13.777149400808153,13.151523277219404,0.0
,EQ004,39.0,65.74891238708392,0.448868575362851,104.14244498393481,1510.3170128663194,16.041094253665648,10.524482516230037,0.0
2023-01-02 16:00:00,EQ004,40.0,64.39242620040507,0.4548979455445758,97.78245805156877,1550.5109380636375,15.356510699963973,17.008283189826567,0.0
2023-01-02 17:00:00,EQ002,41.0,62.44866223793011,0.6550287782418112,102.59349662831644,1497.81549081059,14.371568327964246,10.87538471456802,0.0
2023-01-02 18:00:00,EQ002,42.0,65.6075956307215,0.48133079382399374,93.53713866159718,1521.9002721051668,14.65781403240329,27.91634434346522,0.0
2023-01-02 19:00:00,EQ001,43.0,60.09878064484394,0.6326242667832437,90.34547750675539,1496.68778255962,14.513571578161953,26.238855894970786,0.0
2023-01-02 20:00:00,EQ001,44.0,65.46549205713889,0.5804445640153977,102.86919278120276,1540.8737983812566,14.902428996921,40.009787068671756,0.0
2023-01-02 21:00:00,EQ001,45.0,67.6863608897108,0.5294267159949525,110.00423531410809,1576.4912397073929,16.32483445657686,24.50062502252726,0.0
2023-01-02 22:00:00,EQ004,46.0,65.1291168190981,0.5403341066569388,100.20685890260664,1541.813630993072,13.366162268311214,25.20788073326864,0.0
